dataset_label,department_label,chunk_id,course_code,title,section,chunk_index,text,source_file
maths,maths,104,STAT 3P85,",",,1,"Dataset: maths Course: STAT 3P85 - , Description: 4P81 , 4P82 , 4P84 , 4P85 may be substituted for any of the above courses. Minor Programs for Teachers Students intending to become elementary teachers, who are in another discipline, can obtain a Minor in Elementary Teaching Mathematics within their degree program by completing the following courses with a minimum 60 percent overall average: One of MATH 1P01, 1P05 or 1P97",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,105,MATH 1P11,or,,1,Dataset: maths Course: MATH 1P11 - or Description: 1P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,106,MATH 1P66,",",,1,"Dataset: maths Course: MATH 1P66 - , Description: 2P90 , and 3P23",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,107,MATH 2P92,or,,1,Dataset: maths Course: MATH 2P92 - or Description: 2P94,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,108,STAT 1P50,or,,1,"Dataset: maths Course: STAT 1P50 - or Description: 1P98 one-half MATH or STAT credit Students intending to become secondary teachers, who are in another discipline, can obtain a Minor in Secondary Teaching Mathematics within their degree program by completing the following courses with a minimum 60 percent overall average: MATH 1P01, 1P02, 1P40, 2P90, 3P23, and",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,109,STAT 1P98,MATH 1P11,,1,Dataset: maths Course: STAT 1P98 - MATH 1P11 Description: or 1P12,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,110,MATH 2P75,",",,1,"Dataset: maths Course: MATH 2P75 - , Description: 2P92 or 2P94 one MATH or STAT credit numbered 2 (alpha)00 or above Course Descriptions Note that not all courses are offered in every session. Refer to the applicable term timetable for details. # Indicates a cross listed course * Indicates primary offering of a cross listed course Prerequisites and Restrictions Students must check to ensure that prerequisites are met. Students may be deregistered, at the request of the instructor, from any course for which prerequisites and/or restrictions have not been met.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,111,MATH 1P01,Calculus Concepts I,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P01 - Calculus Concepts I Section: MATHEMATICS COURSES Description: Differential calculus emphasizing on concepts and the use of both theory and computers to solve problems. Precalculus topics, limits, continuity and the intermediate value theorem, derivatives and differentiability, implicit differentiation, linear approximation, mean value theorem with proof and applications, max and min, related rates, curve sketching, l'Hospital's rule, antiderivatives, Riemann sums, FTC with proof, integration by substitution. Use of Maple. (Software Fee Required) Prerequisites: Two grade 12 mathematics credits including MCV4U or permission of the instructor. Notes: intended for mathematics majors and/or future teachers. Students must successfully complete the Mathematics Skills Test. This course may be offered in multiple modes of delivery.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,112,MATH 1P01,Calculus Concepts I,MATHEMATICS COURSES,2,"The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,113,MATH 1P05,and,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P05 - and Section: MATHEMATICS COURSES Description: 1P97 .,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,114,MATH 1P02,Calculus Concepts II,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P02 - Calculus Concepts II Section: MATHEMATICS COURSES Description: Integral calculus emphasizing concepts, theory and computers to solve problems. Further integration techniques. Applications to areas between curves, volumes, arc length and probabilities. Multivariable calculus: partial derivatives, optimization of functions of two variables. Sequences and series: convergence tests, Taylor and Maclaurin series and applications. Differential Equations: direction fields, separable equations, growth and decay, the logistic equation, linear equations. Use of Maple. Prerequisites: MATH 1P01, 1P05 or permission of instructor. Notes: intended for mathematics majors and/or future teachers. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,115,MATH 1P02,Calculus Concepts II,MATHEMATICS COURSES,2,"Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,116,MATH 1P06,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P06 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,117,MATH 1P05,Applied Calculus I,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P05 - Applied Calculus I Section: MATHEMATICS COURSES Description: Differential calculus emphasizing problem solving, calculation and applications. Precalculus topics, limits and asymptotic analysis, continuity, derivatives and differentiability, implicit differentiation, linear approximation. Applications: slope, rates of change, maximum and minimum, convexity, curve sketching, L'Hospital's rule. Antiderivatives, integrals, fundamental theorem of calculus, integration by substitution. Use of a computer algebra system. (Software Fee Required) Prerequisites: Grade 12 mathematics MHF4U or Delivery: Lectures,3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,118,MATH 1P20,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P20 - . Section: MATHEMATICS COURSES Notes: designed for students in the sciences, computer science, and future teachers. Students must successfully complete the Mathematics Skills Test. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Completion of this course will replace previously assigned grade and credit obtained in MATH 1P01 and 1P97 .",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,119,MATH 1P06,Applied Calculus II,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P06 - Applied Calculus II Section: MATHEMATICS COURSES Description: Integral calculus emphasizing problem solving, calculations and applications. Further techniques of integration. Areas between curves, volumes, arc length and probabilities. 1st order differential equations. Sequences and series: convergence tests, Taylor and Maclaurin series and applications. Use of computer algebra system. (Software Fee Required) Prerequisites: MATH 1P01 or 1P05 . Notes: Designed for students in the sciences, computer science, and future teachers. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,120,MATH 1P02,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P02 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,121,MATH 1P07,Applied Calculus I For Engineers,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P07 - Applied Calculus I For Engineers Section: MATHEMATICS COURSES Description: Differential calculus emphasizing problem solving, calculation and applications. Precalculus topics,limits and asymptotic analysis, continuity, derivative and differentiability, implicit differentiation, linear approximation. Applications: slope, rate of changes, maximum and minimum, convexity, curve sketching, L'Hospitial's rule. Antiderivatives, intergrals, fundamental theorem of calculus, integration by substitution. Examples from Engineering . Use of a computer algebra system. Restrictions: Open to Engineering Majors Notes: This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in MATH 1P01.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,122,MATH 1P07,Applied Calculus I For Engineers,MATHEMATICS COURSES,2,"Delivery: Lectures, 3 hours per week; lab, 1 hour per week, tutorial 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,123,MATH 1P08,Applied Calculus II For Engineers,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P08 - Applied Calculus II For Engineers Section: MATHEMATICS COURSES Description: Integral calculus emphasizing problem solving, calculations and applications. Further techniques of integration. Areas between curves, volumes, arc length and probabilities. 1st order differential equations. Sequences and series: convergence tests, Taylor and Maclaurin series and applications. Examples from Engineering . Use of computer algebra system. Prerequisites: MATH 1P01 or 1P07 Restrictions: Open to Engineering Majors. Notes: This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab, 1 hour per week, tutorial 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,124,MATH 1P02,MATH 1P11,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P02 - MATH 1P11 Section: MATHEMATICS COURSES Description: Linear Algebra I Review of complex numbers and vector geometry in R 2 and R 3 . Matrix algebra: operations on matrices and their properties. General determinants and applications. Solving linear systems using Gauss-Jordan elimination, reduced row echelon form and LU factorization. Applications of linear systems. Introduction to finite-dimensional vector spaces, basis and dimension. Use of a computer algebra system. Prerequisites: two grade 12 mathematics credits including MCV4U. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,125,MATH 1P12,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P12 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,126,MATH 1P12,Applied Linear Algebra,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P12 - Applied Linear Algebra Section: MATHEMATICS COURSES Description: Systems of linear equations with applications. Matrix algebra. Determinants. Vector geometry in R 2 and R 3 dot product, norm and projections, cross product, lines and planes. Complex numbers. Euclidean n-space. Linear transformations from R n to R m . Focus on applications of linear algebra to sciences and integrated use of a computer algebra system. Prerequisites: one grade 12 mathematics credit or Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,127,MATH 1P20,or permission of instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P20 - or permission of instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,128,MATH 1P11,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,129,MATH 1P13,Linear Algebra For Engineers,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P13 - Linear Algebra For Engineers Section: MATHEMATICS COURSES Description: Systems of linear equations with applications. Matrix algebra. Invertible matrices and determinants. Vector space Rn, dot product, norm and distance. Subspace, linear combinations, linear spans, and linear independence. Eigenvalues and eigenvectors of square matrices. Complex numbers. Applications of linear algebra to engineering systems and integrated use of a computer algebra system. Restrictions: open to Engineering Majors. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,130,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,131,MATH 1P12,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P12 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,132,MATH 1P20,Introduction to Mathematics,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P20 - Introduction to Mathematics Section: MATHEMATICS COURSES Description: Essential mathematics skills required for university mathematics courses. Sets, real and complex numbers, solutions of equations and inequalities, algebra of polynomials, trigonometry, functions and related concepts, including rational, exponential, logarithmic, and trigonometric functions composition and inverse of functions. Prerequisites: one grade 11 mathematics credit. Notes: not open to students with credit in any university calculus course. Cannot be used toward a Mathematics teachable subject at Brock. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,133,MATH 1P40,Mathematics Integrated with Computers and Applications I,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P40 - Mathematics Integrated with Computers and Applications I Section: MATHEMATICS COURSES Description: Exploration of ideas and problems in algebra, differential equations, and dynamical systems using computers. Topics include number theory, integers mod p, roots of equations, fractals, predator-prey models and the discrete logistic equation for population growth. Prerequisites: MATH 1P01 or 1P05 . Restrictions: open to MATH (single or combined), MATH (Honours)/BEd (Intermediate/Senior) majors and minors until date specified in Registration guide. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, 2 hours per week; lab, 2 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,134,MATH 1P66,Mathematical Reasoning,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P66 - Mathematical Reasoning Section: MATHEMATICS COURSES Description: Introduction to mathematical reasoning, logic and proofs including mathematical induction. Basics of set theory. Delivery: Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,135,MATH 1P20,", or equivalent of Ontario MHF4U or MCV4U.",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P20 - , or equivalent of Ontario MHF4U or MCV4U. Section: MATHEMATICS COURSES Notes: MCB4U recommended. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,136,MATH 1P67,Mathematics for Computer Science,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P67 - Mathematics for Computer Science Section: MATHEMATICS COURSES Description: Development and analysis of algorithms, complexity of algorithms, recursion solving recurrence relations and relations and functions. Corequisites: COSC 1P03 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Delivery: Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,137,MATH 1P70,Mathematics in Culture,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P70 - Mathematics in Culture Section: MATHEMATICS COURSES Description: Role of mathematics in past and contemporary cultures including applications to science, society and the arts. Topics may include the stock market, social media, cryptography, history of numbers, statistics in newspapers, game theory, music, epidemics, and mathematics in movies and television. Restrictions: not open to Mathematics (single or combined) majors. Notes: major credit will not be granted to Mathematics majors. Cannot be used toward a Mathematics teachable subject for programs at Brock. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,138,MATH 1P97,Calculus With Applications,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P97 - Calculus With Applications Section: MATHEMATICS COURSES Description: Lines, polynomials, logarithms and exponential functions; two-sided limits; rates of change using derivatives; max and min of functions using derivatives; higher derivatives and concavity; area under a curve using integrals; optimization of functions of two variables using partial derivatives; growth and decay using differential equations; applications to many different disciplines; use of computer algebra systems. Restrictions: not open to Mathematics (single or combined) majors. Not open to students with credits in any university calculus course. Delivery: Lectures, 3 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,139,MATH 1P20,or one grade 12 mathematics credit.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P20 - or one grade 12 mathematics credit. Section: MATHEMATICS COURSES Notes: designed for students in Biological Sciences , Biotechnology , Business , Earth Sciences , Economics , Environmental Geoscience, Geography and Medical Sciences . Major credit will not be granted to Mathematics majors. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,140,MATH 2P03,Multivariable Calculus,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - Multivariable Calculus Section: MATHEMATICS COURSES Description: Functions of two and three variables, partial derivatives, gradient, critical points, maxima and minima, Taylor expansion, inverse and implicit function theorems. Cartesian, polar, cylindrical and spherical coordinates. Curves and surfaces, parametric representation, tangent space. Two- and three-dimensional integration, line and surface integrals. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,141,MATH 1P02,",",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P02 - , Section: MATHEMATICS COURSES Description: 1P06 or permission of the instructor. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,142,MATH 2P04,Basic Concepts of Analysis,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P04 - Basic Concepts of Analysis Section: MATHEMATICS COURSES Description: Sets; mappings, countability; properties of the real number system; inner product, norm, and the Cauchy-Schwarz inequality; compactness and basic compactness theorems (Cantor's theorem, the Bolzano-Weierstrass theorem, the Heine-Borel theorem); connectedness; convergence of sequences; Cauchy sequences; continuous and uniformly continuous functions. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,143,MATH 2P03,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,144,MATH 2P08,Ordinary Differential Equations,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P08 - Ordinary Differential Equations Section: MATHEMATICS COURSES Description: Linear and nonlinear first-order differential equations. Basic existence and uniqueness theory. Analytical and numerical solution methods. Qualitative analysis of autonomous systems including periodic cycles and steady-states, modelling and applications of differential equations; Hamiltonian systems and dissipative systems. Modelling and applications of differential equations. Use of Maple. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,145,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,146,MATH 1P02,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P02 - or Section: MATHEMATICS COURSES Description: 1P06 , or permission of the instructor. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,147,MATH 2P12,Linear Algebra II,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P12 - Linear Algebra II Section: MATHEMATICS COURSES Description: General vector spaces. Basis and dimension. Row and column spaces. Rank and nullity; the dimension theorem. Real inner product spaces. Angles and orthogonality. Orthonormal bases. Gram-Schmidt process. Eigenvalues, eigenvectors and diagonalization. Linear transformations. Applications to differential equations and least square fitting. Use of a computer algebra system. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,148,MATH 1P11,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,149,MATH 2P13,Linear Algebra III - Advanced,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P13 - Linear Algebra III - Advanced Section: MATHEMATICS COURSES Description: Review and further study of vector spaces over arbitrary fields. General linear transformations. Kernel and range. Invertibility. Matrices of linear transformations. Similarity. Isomorphism. Complex vector spaces and inner product spaces. Unitary, normal, symmetric, skew-symmetric and Hermitian operators. Orthogonal projections and the spectral theorem. Bilinear and quadratic forms. Jordan canonical form. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,150,MATH 2P12,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P12 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,151,MATH 2P40,Mathematics Integrated with Computers and Applications II,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P40 - Mathematics Integrated with Computers and Applications II Section: MATHEMATICS COURSES Description: Theory and applications of mathematical modelling and simulation. Topics may include discrete dynamical systems, Monte-Carlo methods, stochastic models, the stock market, epidemics, analysis of DNA, chaotic dynamical systems, cellular automata and predator-prey. Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,152,MATH 1P02,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P02 - or Section: MATHEMATICS COURSES Description: 1P06 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,153,MATH 1P40,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P40 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,154,MATH 2F40,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2F40 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,155,MATH 2P52,Principles of Mathematics for Primary and Junior Teachers,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P52 - Principles of Mathematics for Primary and Junior Teachers Section: MATHEMATICS COURSES Description: Mathematical concepts and ideas in number systems; geometry and probability arising in the Primary and Junior school curriculum. Restrictions: open to students admitted to the Aboriginal Teacher Education (Primary and Junior) program; students must have a minimum of 5.0 overall credits. Notes: designed to meet the mathematics admission requirement for the Primary/Junior Pre-service program of the Faculty of Education at Brock University. Not open to students holding credit in any grade 12 or university mathematics course. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, seminar, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,156,MATH 2P75,Introductory Financial Mathematics,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P75 - Introductory Financial Mathematics Section: MATHEMATICS COURSES Description: Mathematical models arising in finance and insurance. Compound interest, the time-value of money, annuities, mortgages, insurance, measures of risk. Introduction to stocks, bonds and options. Prerequisites: one of MATH 1P01, 1P05 , 1P97 , MATH / Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,157,STAT 1P98,.,MATHEMATICS COURSES,1,"Dataset: maths Course: STAT 1P98 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,158,MATH 2P90,Euclidean and Non-Euclidean Geometry I,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P90 - Euclidean and Non-Euclidean Geometry I Section: MATHEMATICS COURSES Description: Development of Euclidean and non-Euclidean geometry from Euclid to the 19th century. Deductive nature of plane Euclidean geometry as an axiomatic system, central role of the parallel postulate and general consideration of axiomatic systems for geometry in general and non-Euclidean geometry in particular. Introduction to transformation geometry. Use of Geometer's Sketchpad. Prerequisites: one MATH or STAT credit. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,159,MATH 2P91,Discrete Optimization,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P91 - Discrete Optimization Section: MATHEMATICS COURSES Description: Problems and methods in discrete optimization. Linear programming: problem formulation, the simplex method, software, and applications. Network models: assignment problems, max-flow problem. Directed graphs: topological sorting, dynamic programming and path problems, and the travelling salesman's problem. General graphs: Eulerian and Hamiltonian paths and circuits, and matchings. Delivery: Lectures, 3 hours per week; lab, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,160,MATH 1P11,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Software Fee Required. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,161,MATH 2P72,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P72 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,162,MATH 2P92,Introduction to Combinatorics,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P92 - Introduction to Combinatorics Section: MATHEMATICS COURSES Description: Counting, inclusion and exclusion, pigeonhole principle, permutations and combinations, derangements, binomial expansions. Introduction to discrete probability and graph theory, Eulerian graphs, Hamilton Cycles, colouring, planarity, and trees. Prerequisites: two 4U mathematics credits or permission of the instructor. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,163,MATH 2P71,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P71 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,164,MATH 2P94,Introduction to Network Analysis,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P94 - Introduction to Network Analysis Section: MATHEMATICS COURSES Description: Complex networks and their properties, random graphs, network formation models. Webgraph: models, search engines, page-ranking algorithms. Community clustering, community structure. Opinion formation, on-line social networks. Prerequisites: two 4U mathematics credits or permission of the instructor. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,165,MATH 2P77,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P77 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
