dataset_label,department_label,course_code,subject,number,section,title,description,prerequisites,corequisites,restrictions,notes,delivery,source_file
maths,maths,MATH 2P81,MATH,2P81,STATISTICS COURSES,STAT 2P82,"Mathematical Statistics I Random sampling, descriptive statistics, Central Limit Theorem, sampling distributions related to normality; point estimation: measurements for estimation performance, methods of moments, maximum likelihood, ordinary/weighted least squares; confidence intervals, testing procedures, and their relation for population means, difference between means, variances, ratio of variances, proportions and difference between proportions.",STAT (MATH) 2P81 .,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. This course has been approved by the Society of Actuaries as a VEE credit in Mathematical Statistics. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2P82,MATH,2P82,STATISTICS COURSES,STAT 2P83,"Probability and Statistics for Engineers Probability theory: events and populations, probability theorems, continuous and discrete random variables, and probability distributions, including Binomial, Poisson, exponential and normal distributions. Statistical inference: sampling and sampling distributions, statistical estimation theory, confidence intervals, and hypothesis testing. Introduction to analysis of vari",,,Open to Engineering majors,,Lectures 3 hours per week; lab 1.5 hours per week.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 1P08,MATH,1P08,STATISTICS COURSES,"Note: This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term",,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 2P98,STAT,2P98,STATISTICS COURSES,Applied Statistics,"Single-factor and factorial experimental design methods; nested-factorial experiments. Simple and multiple linear regression methods, correlation analysis, indicator regression; regression model building and transformations. Contingency tables, binomial tests, nonparametric rank tests. Simple random and stratified sampling techniques, estimation of sample size and related topics. Use of SAS, Maple or other statistical packages.",STAT (MATH) 1F92 or 1P98 .,,,"major credit will not be granted to Mathematics majors. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2P98,MATH,2P98,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P81,STAT,3P81,STATISTICS COURSES,Experimental Design,"Analysis of variance; single-factor experiments; randomized block designs; Latin squares designs; factorial designs; 2f and 3f factorial experiments; fixed, random and mixed models; nested and nested-factorial experiments; Taguchi experiments; split-plot and confounded in blocks factorial designs; factorial replication; regression models; computational techniques and use of SAS, Maple or other statistical packages; related topics.",STAT (MATH) 2P82 .,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 3P81,MATH,3P81,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P82,STAT,3P82,STATISTICS COURSES,Regression Analysis,"Simple and multiple linear regression and correlation, measures of model adequacy, residual analysis, weighted least squares, polynomial regression, indicator variables, variable selection and model building, multicollinearity, time series, additional topics. Use of SAS, Maple or other statistical packages.",STAT (MATH) 1P11 or 1P12 ; STAT (MATH) 2P82 or permission of the instructor.,,,"this course has been approved by VEE (Validation by Education Experience) Administration Committee of the Society of Actuaries. To receive VEE credit, candidates will need a minimum grade of 70 percent. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 3P82,MATH,3P82,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P85,STAT,3P85,STATISTICS COURSES,Mathematical Statistics II,"Multivariate, marginal and conditional distributions, independence, expectation, covariance, conditional expectation. Functions of random variables, transformation techniques, order statistics. Special and limiting distributions. Proof of central limit theorem. Point estimation: efficiency, consistency, law of large numbers, sufficiency, Rao-Blackwell theorem MVUE . Interval estimation. Hypothesis testing: Neyman-Pearson theory, likelihood ratio test, Bayesian inference.",STAT (MATH) 2P03 and STAT (MATH) 2P82 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. This course has been approved by the Society of Actuaries as a VEE credit in Mathematical Statistics. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 3P85,MATH,3P85,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P86,STAT,3P86,STATISTICS COURSES,Applied Multivariate Statistics,"Matrix algebra and random vector, sample geometry and random sampling, multivariate normal distribution, inference about mean, comparison of several multivariate means, multivariate linear regression model, principle components, factor analysis, covariance analysis, canonical correlation analysis, discrimination and classification, cluster analysis, computational techniques and use of SAS, Maple or other statistical packages and related topics.",STAT (MATH) 1P11 or 1P12 ; STAT (MATH) 2P82 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 3P86,MATH,3P86,STATISTICS COURSES,.,"#STAT 3P87 Statistical Computing with R (also offered as DASA 3P87 ) Introduction to the R language for data manipulation, graphical exploration, and statistical analyses. Univariate and multivariate modelling of empirical data; robust methods; principal component analysis; model validation; spatial structure and analysis. Focus on the computational aspects of the above statistical analysis methods.",,,,,"Lectures, 3 hours per week; Lab, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 2P98,STAT,2P98,STATISTICS COURSES,or,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 2P82,STAT,2P82,STATISTICS COURSES,or permission of the instructor,,,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Major credit will not be granted to Mathematics majors.",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4F90,STAT,4F90,STATISTICS COURSES,Honours Project,"Independent project in an area of pure or applied mathematics,or mathematics education.",,,"open to MATH (single or combined) majors with either a minimum of 14.0 credits, a minimum 70 percent major average and a minimum 60 percent non-major average or approval to year 4 (honours) and permission of the instructor.","carried out under the supervision of a faculty member. The supervisor must approve the topic in advance. Presentation of the project is required. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 4F90,MATH,4F90,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P81,STAT,4P81,STATISTICS COURSES,Sampling Theory,"Theory of finite population sampling; simple random sampling; sampling proportion; estimation of sample size; stratified random sampling; optimal allocation of sample sizes; ratio estimators; regression estimators; systematic and cluster sampling; multi-stage sampling; errors in surveys; computational techniques and use of SAS, Maple or other statistical packages and related topics.",STAT (MATH) 3P85 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 4P81,MATH,4P81,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P82,STAT,4P82,STATISTICS COURSES,Nonparametric Statistics,"Order statistics, rank statistics, methods based on binomial distribution, contingency tables, Kolmogorov Smirnov statistics, nonparametric analysis of variance, nonparametric regression, comparisons with parametric methods. Computational techniques and use of SAS, Maple or other statistical packages.",STAT (MATH) 3P85 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 4P82,MATH,4P82,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P84,STAT,4P84,STATISTICS COURSES,Topics in Stochastic Processes and Models,"Topics may include general stochastic processes, Markov chains and processes, renewal process, branching theory, stationary processes, stochastic models, Monte Carlo simulations and related topics. Use of SAS, Maple or other statistical packages.",STAT (MATH) 3P85 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 4P84,MATH,4P84,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P85,STAT,4P85,STATISTICS COURSES,Topics in Advanced Statistics,"Topics may include advanced topics in stochastic processes and models, queueing theory, time series analysis, multivariate analysis, Bayesian statistics, advanced methods and theory in statistical inference, and related topics. Use of SAS, Maple or other statistical packages.",STAT (MATH) 3P85 or permission of the instructor.,,,"this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previously assigned grade and credit obtained in","Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 4P85,MATH,4P85,STATISTICS COURSES,.,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P87,STAT,4P87,STATISTICS COURSES,Computational Statistics,"Classification: logistic regression, linear and quadratic discriminant analysis; Resampling methods: cross-validation and bootstrap; Linear model selection and regularization: subset selection, shrinkage methods, dimension reduction methods, considerations in high dimensions; Nonlinear regression: polynominal regression, regression splines, smoothing splines, local regression and generalized additive models; Tree-based methods: decision trees, bagging, random forests, and boosting; Support vector machines: maximal margin classifier, support vector classifiers, support vector machines (SVMs), SVMs with more than two classes; Unsupervised learning: principal component analysis, clustering methods.",one of,,open to Data Sciences and Analytics majors only,,"Lectures, 3 hours per week; Lab, 1 hour per week",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P82,STAT,3P82,STATISTICS COURSES,and,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P86,STAT,3P86,STATISTICS COURSES,or,STAT ( DASA ) 3P87 or permission of the instructor,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 4P89,STAT,4P89,STATISTICS COURSES,Bayesian and causal Bayesian Networks,"Representation (factorizing joint probabilistic distributions, exploiting probabilistic independence, d- separation, I-map, naive Bayes); parameter learning (maximum likelihood estimation, Bayesian parameter estimation); structure learning (constrained and score-based approaches, Bayesian model averaging); learning with incomplete data (parameter and structure learning, learning with hidden variables); causal Bayesian networks (intervention, SCMs, inference, learning); Inference. Use of R or Python.",,,,,"Lectures, 3 hours per week; lab/tutorial, 1 hour per week",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,STAT 3P85,STAT,3P85,STATISTICS COURSES,or the permission of the instructor,,,,,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N01,MATH,0N01,CO-OP COURSES,Co-op Work Placement I,First co-op work placement (4 months) with an approved employer.,,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N02,MATH,0N02,CO-OP COURSES,Co-op Work Placement II,Second co-op work placement (4 months) with an approved employer.,,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N03,MATH,0N03,CO-OP COURSES,Co-op Work Placement III,Third co-op work placement (4 months) with an approved employer.,,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N04,MATH,0N04,CO-OP COURSES,Co-op Work Placement IV,Optional co-op work placement (4 months) with an approved employer.,,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N05,MATH,0N05,CO-OP COURSES,Co-op Work Placement V,Optional co-op work placement (4 months) with an approved employer.,,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2C01,MATH,2C01,CO-OP COURSES,Co-op Reflective Learning and Integration I,Provides students with the opportunity to apply what they haveve learned in their academic studies through career-oriented work experiences at employer sites.,SCIE 0N90 .,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N01,MATH,0N01,CO-OP COURSES,.,,,,,"students will be required to prepare learning objectives, participate in a site visit, write a work term report and receive a successful work term performance evaluation. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2C02,MATH,2C02,CO-OP COURSES,Co-op Reflective Learning and Integration II,Provides students with the opportunity to apply what they haveve learned in their academic studies through career-oriented work experiences at employer sites.,SCIE 0N90 .,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N02,MATH,0N02,CO-OP COURSES,.,,,,,"students will be required to prepare learning objectives, participate in a site visit, write a work term report and receive a successful work term performance evaluation. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2C03,MATH,2C03,CO-OP COURSES,Co-op Reflective Learning and Integration III,Provides students with the opportunity to apply what they haveve learned in their academic studies through career-oriented work experiences at employer sites.,SCIE 0N90 .,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N03,MATH,0N03,CO-OP COURSES,.,,,,,"students will be required to prepare learning objectives, participate in a site visit, write a work term report and receive a successful work term performance evaluation. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2C04,MATH,2C04,CO-OP COURSES,Co-op Reflective Learning and Integration IV,Provides students with the opportunity to apply what they haveve learned in their academic studies through career-oriented work experiences at employer sites.,SCIE 0N90 .,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N04,MATH,0N04,CO-OP COURSES,.,,,,,"students will be required to prepare learning objectives, participate in a site visit, write a work term report and receive a successful work term performance evaluation. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 2C05,MATH,2C05,CO-OP COURSES,Co-op Reflective Learning and Integration V,Provides students with the opportunity to apply what they haveve learned in their academic studies through career-oriented work experiences at employer sites.,SCIE 0N90 .,,open to MATH and MICA Co-op students.,,,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,MATH 0N05,MATH,0N05,CO-OP COURSES,.,,,,,"students will be required to prepare learning objectives, participate in a site visit, write a work term report and receive a successful work term performance evaluation. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Last updated: December 3, 2024 @ 02:12PM",,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
